orf_id	ref dbname	EC	product	value
	refseq-nr-2014-01-18		Ribose 5-phosphate isomerase B	4.0
	seed-2014-01-30	5.3.1.6	Ribose 5-phosphate isomerase B (EC 5.3.1.6)	16.0
	metacyc-v4-2011-07-03	5.3.1.6	Ribose-5-phosphate isomerase B OS Escherichia coli (strain K12) GN rpiB PE 1 SV 2 # UNIPROT P37351 RIB5PISOM-RXN MetaCyc:RIB5PISOMB-MONOMER 5.3.1.6	30.0

L2_93_19	COG_2013-12-27		COG0855 # P Inorganic ion transport metabolism Function: Polyphosphate kinase Organism: Nostoc sp. PCC 7120 (Nos)	16.0
	refseq-nr-2014-01-18		polyphosphate kinase 1	3.0
	seed-2014-01-30	2.7.4.1	Polyphosphate kinase (EC 2.7.4.1)	14.0

L2_93_20				
	refseq-nr-2014-01-18		5-formyltetrahydrofolate cyclo-ligase	2.0
	seed-2014-01-30	6.3.3.2	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	14.0

L2_93_21				
	refseq-nr-2014-01-18		fumarylacetoacetate hydrolase	2.0
	seed-2014-01-30		Fumarylacetoacetate hydrolase family protein	3.0

L2_93_22				
	refseq-nr-2014-01-18		dihydroorotase	1.0
	seed-2014-01-30	3.5.2.3	Dihydroorotase (EC 3.5.2.3)	13.0
	metacyc-v4-2011-07-03	3.5.2.3	Dihydroorotase OS Chlorobium tepidum GN pyrC PE 3 SV 1 # UNIPROT Q8KDK5 DIHYDROOROT-RXN 3.5.2.3	25.0

L2_93_23				
	seed-2014-01-30		FIG00495945: 	1.0

L2_93_24				
	refseq-nr-2014-01-18		type 11 methyltransferase	3.0
	seed-2014-01-30		methyltransferase, putative	2.0

L2_93_25				
	refseq-nr-2014-01-18		NAD-dependent epimerase/dehydratase	2.0
	seed-2014-01-30		3-beta hydroxysteroid dehydrogenase/isomerase family protein	4.0

L2_93_26				
	refseq-nr-2014-01-18		membrane protein	1.0
	seed-2014-01-30		Basic membrane protein A	3.0

L2_93_27				
	refseq-nr-2014-01-18		short-chain dehydrogenase	2.0
	seed-2014-01-30		oxidoreductase, short-chain dehydrogenase/reductase family	4.0

L2_93_28				
	refseq-nr-2014-01-18		hydrolase Nlp/P60	2.0
	seed-2014-01-30		NLP/P60 family protein	2.0

L2_93_29				
	seed-2014-01-30		uncharacterized protein C-terminal OMP (outer membrane protein) domain	7.0

L2_93_31				
	refseq-nr-2014-01-18		exodeoxyribonuclease V subunit alpha	4.0
	seed-2014-01-30	3.1.11.5	Exodeoxyribonuclease V alpha chain (EC 3.1.11.5) ## RecD	18.0

L2_93_32				
	refseq-nr-2014-01-18		exodeoxyribonuclease V subunit beta	4.0
	seed-2014-01-30	3.1.11.5	Exodeoxyribonuclease V beta chain (EC 3.1.11.5) ## RecB	18.0

L2_93_33				
	refseq-nr-2014-01-18		exodeoxyribonuclease V subunit gamma	4.0
	seed-2014-01-30	3.1.11.5	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5) ## RecC	18.0

L2_93_34	COG_2013-12-27		COG0776 # L Replication, recombination repair Function: Bacterial nucleoid DNA-binding protein Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0
	refseq-nr-2014-01-18		histone family protein DNA-binding	3.0
	seed-2014-01-30		DNA-binding protein HU-beta	2.0

L2_93_35				
	refseq-nr-2014-01-18		cold-shock protein	1.0
	seed-2014-01-30		Cold shock protein CspG	3.0

L2_93_36	COG_2013-12-27		COG0281 # C Energy production conversion Function: Malic enzyme Organism: Methanosarcina acetivorans str.C2A (Mac)	14.0
	refseq-nr-2014-01-18		NAD-dependent malic enzyme 4	4.0
	seed-2014-01-30	1.1.1.40	NADP-dependent malic enzyme (EC 1.1.1.40)	15.0
	metacyc-v4-2011-07-03	1.1.1.38	Probable NAD-dependent malic enzyme 4 OS Bacillus subtilis GN ytsJ PE 3 SV 1 # UNIPROT O34962 MALIC-NAD-RXN BSUB:BSU29220-MONOMER 1.1.1.38	30.0

L2_93_37	COG_2013-12-27		COG0513 # LKJ Function: Superfamily II DNA RNA helicases Organism: Escherichia coli O157:H7 EDL933 (EcZ)	15.0
	refseq-nr-2014-01-18		DEAD/DEAH box helicase	3.0
	seed-2014-01-30		ATP-dependent RNA helicase RhlE	4.0

L2_93_39				
	refseq-nr-2014-01-18		PAS:Response regulator receiver:GAF:ATP-binding region, ATPase-like:Histidine kinase A-like	7.0
	seed-2014-01-30		Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-)	8.0

L2_93_40	COG_2013-12-27		COG3464 # L Replication, recombination repair Function: Transposase inactivated derivatives Organism: Methanosarcina acetivorans str.C2A (Mac)	15.0
	refseq-nr-2014-01-18		transposase	1.0
	seed-2014-01-30		Mobile element protein	2.0

L2_93_41				
	refseq-nr-2014-01-18		PAS:Response regulator receiver:GAF:ATP-binding region, ATPase-like:Histidine kinase A-like	7.0
	seed-2014-01-30		Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-)	8.0

L2_93_42				
	refseq-nr-2014-01-18		PAS:Response regulator receiver:GAF:ATP-binding region, ATPase-like:Histidine kinase A-like	7.0
	seed-2014-01-30		Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-)	8.0

L2_93_43	COG_2013-12-27		COG1108 # P Inorganic ion transport metabolism Function: ABC-type Mn2+/Zn2+ systems, permease components Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	20.0
	refseq-nr-2014-01-18		zinc ABC transporter permease	4.0
	seed-2014-01-30		Zinc ABC transporter, inner membrane permease protein ZnuB	7.0

L2_93_44	COG_2013-12-27		COG1121 # P Inorganic ion transport metabolism Function: ABC-type Mn/Zn systems, ATPase component Organism: Neisseria meningitidis Z2491 (NmA)	18.0
	refseq-nr-2014-01-18		Mn2+/Zn2+ ABC transporter ATPase	4.0
	seed-2014-01-30		Zinc ABC transporter, ATP-binding protein ZnuC	5.0

L2_93_47	COG_2013-12-27		COG0205 # G Carbohydrate transport metabolism Function: 6-phosphofructokinase Organism: Listeria innocua (Lin)	12.0
	refseq-nr-2014-01-18		6-phosphofructokinase	1.0
	seed-2014-01-30	2.7.1.11	6-phosphofructokinase (EC 2.7.1.11)	13.0
	metacyc-v4-2011-07-03	2.7.1.11	6-phosphofructokinase OS Halothermothrix orenii (strain H 168 / OCM 544 DSM 9562) GN pfkA PE 3 SV 1 # UNIPROT B8D1K5 6PFRUCTPHOS-RXN 2.7.1.11	33.0

L2_93_48				
	seed-2014-01-30		FIG00496439: 	1.0

L2_93_49				
	refseq-nr-2014-01-18		putative nucleoside-diphosphate sugar epimerase	4.0
	seed-2014-01-30	1.3.1.75	Divinyl protochlorophyllide 8-vinyl-reductase (EC 1.3.1.75)	15.0
	metacyc-v4-2011-07-03		Putative uncharacterized protein OS Chlorobium tepidum GN CT1063 PE 4 SV 1 # UNIPROT Q8KDI7 RXN1F-72 MetaCyc:MONOMER-13267 NIL	17.0

L2_93_50				
	seed-2014-01-30		FIG00498250: 	1.0

L2_93_53				
	seed-2014-01-30		membrane protein, putative	3.0

L2_93_54				
	seed-2014-01-30		Chlorosome protein F	2.0

L2_93_55	COG_2013-12-27		COG0778 # C Energy production conversion Function: Nitroreductase Organism: Methanothermobacter thermautotrophicus (Mth)	12.0
	refseq-nr-2014-01-18		SagB-type dehydrogenase domain protein	3.0
	seed-2014-01-30		Conserved protein	1.0

L2_93_56				
	seed-2014-01-30		FIG00497474: 	1.0

L2_93_57	COG_2013-12-27		COG1814 # S Function unknown Function: Uncharacterized membrane protein Organism: Corynebacterium glutamicum (Cgl)	12.0
	refseq-nr-2014-01-18		putative nodulin 21	3.0
	seed-2014-01-30		Fe(2+)/Mn(2+) transporter pcl1	3.0

L2_93_58				
	refseq-nr-2014-01-18		putative secreted protein	2.0
	seed-2014-01-30	3.5.1.9	Kynurenine formamidase, bacterial (EC 3.5.1.9)	15.0

L2_93_59	COG_2013-12-27		COG0652 # O Posttranslational modification, protein turnover, chaperones Function: Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family Organism: Sinorhizobium meliloti (Sme)	19.0
	refseq-nr-2014-01-18		peptidyl-prolyl cis-trans isomerase	3.0
	seed-2014-01-30	5.2.1.8	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	15.0

L2_93_61				
	refseq-nr-2014-01-18		Glyoxalase/bleomycin resistance protein/dioxygenase	3.0
	seed-2014-01-30		Glyoxalase/bleomycin resistance protein/dioxygenase	3.0

L2_93_62				
	refseq-nr-2014-01-18		pyridoxamine 5'-phosphate oxidase	3.0
	seed-2014-01-30		pyridoxamine 5'-phosphate oxidase-related FMN-binding	4.0

L2_93_63				
	refseq-nr-2014-01-18		transcriptional regulator	2.0
	seed-2014-01-30		FIG00498761: 	1.0

L2_93_64				
	refseq-nr-2014-01-18		sterol desaturase	2.0
	seed-2014-01-30		sterol desaturase, putative	3.0

L2_93_65				
	refseq-nr-2014-01-18		rhodanese domain-containing protein	2.0
	seed-2014-01-30		Rhodanese domain protein	2.0

L2_93_66				
	refseq-nr-2014-01-18		DNA polymerase III subunit alpha	5.0
	seed-2014-01-30	2.7.7.7	DNA polymerase III alpha subunit (EC 2.7.7.7)	17.0

L2_93_67				
	refseq-nr-2014-01-18		bacterial DnaA protein helix-turn-helix domain	4.0
	seed-2014-01-30		FIG00497370: 	1.0

L2_93_69				
	refseq-nr-2014-01-18		cupin	1.0
	seed-2014-01-30		Cupin 2, conserved barrel domain protein	4.0

L2_92_0				
	refseq-nr-2014-01-18		putative transcriptional regulator HTH domain	5.0
	seed-2014-01-30		ATP-dependent DNA helicase RecG-related protein	4.0

L2_179_2				
	refseq-nr-2014-01-18		uncharacterized small protein	2.0

L2_179_3				
	refseq-nr-2014-01-18		S-adenosylhomocysteine hydrolase	2.0

L2_179_4				
	refseq-nr-2014-01-18		transposase, IS4 family protein	3.0

L2_179_5				
	refseq-nr-2014-01-18		type III restriction protein res subunit	5.0
	seed-2014-01-30		putative helicase	2.0

L2_179_6				
	seed-2014-01-30		FIG00498552: 	1.0

L2_179_7				
	refseq-nr-2014-01-18		XRE family transcriptional regulator	4.0
	seed-2014-01-30		transcriptional regulator, XRE family	4.0

L2_178_0				
	refseq-nr-2014-01-18		Protein unknown function DUF472	4.0
	seed-2014-01-30		Protein unknown function DUF472	4.0

L2_178_1				
	refseq-nr-2014-01-18		chlorosome envelope protein H	3.0
	seed-2014-01-30		Chlorosome protein H	2.0

L2_178_2				
	refseq-nr-2014-01-18		chemotaxis protein CheY	2.0
	seed-2014-01-30		Response regulatory protein	2.0

L2_178_3	COG_2013-12-27		COG0756 # F Nucleotide transport metabolism Function: dUTPase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	15.0
	refseq-nr-2014-01-18		deoxyuridine 5'-triphosphate nucleotidohydrolase	3.0
	seed-2014-01-30	3.6.1.23	Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)	15.0
	metacyc-v4-2011-07-03	3.6.1.23	Deoxyuridine 5'-triphosphate nucleotidohydrolase OS Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 ORS 571) GN dut PE 3 SV 1 # UNIPROT A8IPW5 DUTP-PYROP-RXN 3.6.1.23	35.0

L2_178_4				
	CAZY_2014_09_04		LmbE family protein [ (CE14)	4.0
	refseq-nr-2014-01-18		GlcNAc-PI de-N-acetylase	2.0
	seed-2014-01-30		LMBE-RELATED PROTEIN	2.0

L2_178_5				
	seed-2014-01-30		Outer membrane receptor ferric coprogen ferric-rhodotorulic acid	7.0

L2_178_6				
	refseq-nr-2014-01-18		phosphate-binding protein	1.0
	seed-2014-01-30		Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	8.0

L2_91_0				
	refseq-nr-2014-01-18		transposase	1.0
	seed-2014-01-30		transposase IS4 family protein	3.0

L2_99_2				
	seed-2014-01-30		FIG00784310: 	1.0

L2_99_3				
	refseq-nr-2014-01-18		ribonuclease R	2.0
	seed-2014-01-30		3'-to-5' exoribonuclease RNase R	4.0

L2_99_4	COG_2013-12-27		COG0415 # L Replication, recombination repair Function: Deoxyribodipyrimidine photolyase Organism: Methanosarcina acetivorans str.C2A (Mac)	14.0
	refseq-nr-2014-01-18		Deoxyribodipyrimidine photo-lyase type II	4.0
	seed-2014-01-30	4.1.99.3	Deoxyribodipyrimidine photolyase, type II (EC 4.1.99.3)	16.0

L2_99_5				
	refseq-nr-2014-01-18		glutamine amidotransferase	2.0
	seed-2014-01-30	6.3.5.2	Glutamine amidotransferase class-I (EC 6.3.5.2)	15.0

L2_99_6				
	refseq-nr-2014-01-18		phosphate-binding protein	1.0
	seed-2014-01-30		Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	8.0

L2_99_8				
	refseq-nr-2014-01-18		phosphate-binding protein	1.0
	seed-2014-01-30		Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	8.0

L2_99_9				
	refseq-nr-2014-01-18		Outer membrane autotransporter barrel	4.0
	seed-2014-01-30		Outer membrane autotransporter barrel	4.0

L2_99_10				
	refseq-nr-2014-01-18		alpha/beta hydrolase	2.0
	seed-2014-01-30		Hydrolase, alpha/beta fold family	4.0

L2_99_12				
	refseq-nr-2014-01-18		peptidase M48	2.0
	seed-2014-01-30		Zn-dependent protease chaperone function PA4632	5.0

L2_99_13	COG_2013-12-27		COG0501 # O Posttranslational modification, protein turnover, chaperones Function: Zn-dependent protease chaperone function Organism: Xylella fastidiosa 9a5c (Xfa)	17.0
	refseq-nr-2014-01-18		Probable protease htpX homolog	4.0
	seed-2014-01-30		Probable protease htpX homolog (EC 3.4.24.-)	6.0

L2_98_0				
	refseq-nr-2014-01-18		Polymorphic membrane protein, Chlamydia:Haemagluttinin:Filamentous haemagglutinin-like	5.0

L2_171_0				
	refseq-nr-2014-01-18		transposase	1.0
	seed-2014-01-30		putative insertion sequence transposase protein	4.0

L2_170_0	COG_2013-12-27		COG1053 # C Energy production conversion Function: Succinate dehydrogenase/fumarate reductase, flavoprotein subunit Organism: Corynebacterium glutamicum (Cgl)	16.0
	refseq-nr-2014-01-18		Succinate dehydrogenase flavoprotein subunit	4.0
	seed-2014-01-30	1.3.99.1	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)	16.0

L2_170_1				
	refseq-nr-2014-01-18		succinate dehydrogenase	2.0
	seed-2014-01-30		Succinate dehydrogenase cytochrome b subunit	5.0

L2_170_2				
	refseq-nr-2014-01-18		putative metal-dependent hydrolase	3.0
	seed-2014-01-30		Metal-dependent hydrolase	2.0

L2_170_4				
	seed-2014-01-30		FIG00498415: 	1.0

L2_170_5				
	refseq-nr-2014-01-18		alpha/beta hydrolase	2.0
	seed-2014-01-30	3.1.1.1	Carboxylesterase (EC 3.1.1.1)	13.0

L2_170_6				
	refseq-nr-2014-01-18		rare lipoprotein A	3.0
	seed-2014-01-30		Rare lipoprotein A precursor	4.0

L2_170_7	COG_2013-12-27		COG3550 # R General function prediction only Function: Uncharacterized protein related to capsule biosynthesis enzymes Organism: Caulobacter vibrioides (Ccr)	18.0
	refseq-nr-2014-01-18		toxin HipA	2.0
	seed-2014-01-30		HIPA PROTEIN	2.0

L2_170_8	COG_2013-12-27		COG1396 # K Transcription Function: Predicted transcriptional regulators Organism: Caulobacter vibrioides (Ccr)	12.0
	refseq-nr-2014-01-18		Cro/Cl family transcriptional regulator	4.0
	seed-2014-01-30		transcriptional regulator, Cro/CI family	4.0

L2_170_9				
	refseq-nr-2014-01-18		pyridoxamine 5'-phosphate oxidase-like FMN-binding protein	4.0
	seed-2014-01-30		Pyridoxamine 5'-phosphate oxidase-related, FMN-binding	4.0

L2_170_10				
	refseq-nr-2014-01-18		TetR family transcriptional regulator	4.0
	seed-2014-01-30		Transcriptional regulator, TetR family	4.0

L2_170_11	COG_2013-12-27		COG0845 # M Cell wall/membrane/envelope biogenesis Function: Membrane-fusion protein Organism: Escherichia coli O157:H7 EDL933 (EcZ)	14.0
	refseq-nr-2014-01-18		Membrane fusion protein RND family multidrug efflux pump	7.0
	seed-2014-01-30		Membrane fusion protein RND family multidrug efflux pump	7.0

L2_170_12	COG_2013-12-27		COG0841 # V Defense mechanisms Function: Cation/multidrug efflux pump Organism: Escherichia coli K12 (Eco)	14.0
	refseq-nr-2014-01-18		acriflavine resistance protein B	3.0
	seed-2014-01-30		RND efflux system, inner membrane transporter CmeB	7.0

L2_170_13	COG_2013-12-27		COG1538 # MU Function: Outer membrane protein Organism: Salmonella typhimurium LT2 (Sty)	11.0
	refseq-nr-2014-01-18		outer membrane protein OprM 2	4.0
	seed-2014-01-30		RND efflux system, outer membrane lipoprotein, NodT family	8.0

L2_170_14				
	refseq-nr-2014-01-18		NERD domain-containing protein	2.0
	seed-2014-01-30		Predicted ATPase (AAA+ superfamily)	4.0

L2_170_15				
	refseq-nr-2014-01-18		antitoxin toxin-antitoxin system	3.0
	seed-2014-01-30		 Rrub02002042	1.0

L2_170_16	COG_2013-12-27		COG2337 # T Signal transduction mechanisms Function: Growth inhibitor Organism: Xylella fastidiosa 9a5c (Xfa)	14.0
	refseq-nr-2014-01-18		growth inhibitor PemK	3.0
	seed-2014-01-30		transcriptional modulator MazE/toxin, MazF	4.0

L2_170_17				
	refseq-nr-2014-01-18		twitching motility protein PilT	3.0
	seed-2014-01-30		PilT protein domain	2.0

L2_170_18				
	seed-2014-01-30		FIG00859549: 	1.0

L2_170_19				
	refseq-nr-2014-01-18		transcription elongation factor GreB	4.0
	seed-2014-01-30		Cytotoxic translational repressor toxin-antitoxin stability system	6.0

L2_170_20				
	refseq-nr-2014-01-18		DNA-binding protein	1.0
	seed-2014-01-30		putative DNA-binding protein	2.0

L2_170_21				
	refseq-nr-2014-01-18		MS154	1.0
	seed-2014-01-30		5.2 Protein unknown function similar to proteins from other organisms	10.0

L2_170_22				
	refseq-nr-2014-01-18		helicase, SNF2/RAD54 family	3.0
	seed-2014-01-30		type III restriction enzyme, res subunit	6.0

L2_170_25				
	refseq-nr-2014-01-18		cell filamentation protein Fic	3.0
	seed-2014-01-30		Filamentation induced cAMP protein Fic	4.0

L2_170_27				
	refseq-nr-2014-01-18		helix-turn-helix domain-containing protein	2.0
	seed-2014-01-30		COG1396: Predicted transcriptional regulators	4.0

L2_173_0				
	refseq-nr-2014-01-18		signal peptidase	2.0
	seed-2014-01-30	3.4.21.89	Signal peptidase I (EC 3.4.21.89)	15.0

L2_173_1				
	seed-2014-01-30		FIG00495717: 	1.0

L2_173_2				
	refseq-nr-2014-01-18		anthranilate synthase	2.0
	seed-2014-01-30	4.1.3.27	Anthranilate synthase, aminase component (EC 4.1.3.27) # TrpAa	18.0

L2_173_3				
	refseq-nr-2014-01-18		protease	1.0
	seed-2014-01-30		Serine protease precursor MucD/AlgY associated sigma factor RpoE	8.0

L2_173_4	COG_2013-12-27		COG0782 # K Transcription Function: elongation factor Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	14.0
	refseq-nr-2014-01-18		transcription elongation factor GreA	4.0
	seed-2014-01-30		Transcription elongation factor GreA	4.0

L2_173_5				
	seed-2014-01-30		FIG00495843: 	1.0

L2_173_6	COG_2013-12-27		COG0149 # G Carbohydrate transport metabolism Function: Triosephosphate isomerase Organism: Bacillus subtilis (Bsu)	13.0
	refseq-nr-2014-01-18		Triose-phosphate isomerase	2.0
	seed-2014-01-30	5.3.1.1	Triosephosphate isomerase (EC 5.3.1.1)	14.0
	metacyc-v4-2011-07-03	5.3.1.1	Triosephosphate isomerase OS Thermodesulfovibrio yellowstonii (strain ATCC 51303 / DSM 11347 YP87) GN tpiA PE 3 SV 1 # UNIPROT B5YL53 TRIOSEPISOMERIZATION-RXN 5.3.1.1	33.0

L2_173_7	COG_2013-12-27		COG0422 # H Coenzyme transport metabolism Function: Thiamine biosynthesis protein ThiC Organism: Escherichia coli K12 (Eco)	15.0
	refseq-nr-2014-01-18		phosphomethylpyrimidine synthase ThiC	3.0
	seed-2014-01-30	4.1.99.17	Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17)	16.0
	metacyc-v4-2011-07-03	2.5.1.3	Bifunctional protein thiEC OS Bifidobacterium longum GN thiE/thiC PE 3 SV 1 # UNIPROT Q8G7X1 THI-P-SYN-RXN BLON206672:BL0114-MONOMER 2.5.1.3	27.0

L2_173_8				
	refseq-nr-2014-01-18		TPR repeat-containing protein	2.0
	seed-2014-01-30		Trypsin-like serine protease	3.0

L2_173_9				
	seed-2014-01-30		Trypsin-like serine protease	3.0

L2_173_10				
	refseq-nr-2014-01-18		ABC transporter substrate-binding protein	3.0
	seed-2014-01-30		ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components	6.0

L2_173_11				
	refseq-nr-2014-01-18		sulfonate ABC transporter substrate-binding protein	4.0
	seed-2014-01-30		ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components	6.0

L2_173_12				
	refseq-nr-2014-01-18		phosphate-binding protein	1.0
	seed-2014-01-30		Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	8.0

L2_173_13				
	seed-2014-01-30		Trypsin-like serine protease	3.0

L2_173_14				
	refseq-nr-2014-01-18		ABC transporter substrate-binding protein	3.0
	seed-2014-01-30		ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components	6.0

L2_173_15				
	refseq-nr-2014-01-18		helicase, putative, RecD/TraA family	4.0
	seed-2014-01-30		RecD-like DNA helicase YrrC	4.0

L2_173_16				
	refseq-nr-2014-01-18		PUCC protein	1.0
	seed-2014-01-30		PucC protein	1.0

L2_173_17				
	refseq-nr-2014-01-18		radical SAM protein	2.0
	seed-2014-01-30		Fe-S oxidoreductase	2.0

L2_173_18				
	refseq-nr-2014-01-18		, partial	2.0
	seed-2014-01-30		FIG00913371: 	1.0

L2_173_20				
	refseq-nr-2014-01-18		6-pyruvoyl tetrahydropterin synthase	3.0
	seed-2014-01-30	4.1.2.50	6-carboxytetrahydropterin synthase (EC 4.1.2.50) @ Queuosine biosynthesis QueD, PTPS-I	19.0

L2_173_21	COG_2013-12-27		COG1045 # E Amino acid transport metabolism Function: Serine acetyltransferase Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0
	refseq-nr-2014-01-18		serine acetyltransferase	2.0
	seed-2014-01-30	2.3.1.30	Serine acetyltransferase (EC 2.3.1.30)	14.0
	metacyc-v4-2011-07-03	2.3.1.30	Serine acetyltransferase OS Buchnera aphidicola subsp. Acyrthosiphon pisum GN cysE PE 3 SV 1 # UNIPROT P57162 SERINE-O-ACETTRAN-RXN BSP107806:BU054-MONOMER 2.3.1.30	30.0

L2_173_22	COG_2013-12-27		COG0082 # E Amino acid transport metabolism Function: Chorismate synthase Organism: Mycobacterium tuberculosis H37Rv (Mtu)	15.0
	refseq-nr-2014-01-18		chorismate synthase	2.0
	seed-2014-01-30	4.2.3.5	Chorismate synthase (EC 4.2.3.5) # AroG	16.0
	metacyc-v4-2011-07-03	4.2.3.5	Chorismate synthase OS Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1) GN aroC PE 3 SV 1 # UNIPROT B4SFH4 CHORISMATE-SYNTHASE-RXN 4.2.3.5	31.0

L2_173_23	COG_2013-12-27		COG0113 # H Coenzyme transport metabolism Function: Delta-aminolevulinic acid dehydratase Organism: Nostoc sp. PCC 7120 (Nos)	16.0
	refseq-nr-2014-01-18		Delta-aminolevulinic acid dehydratase	3.0
	seed-2014-01-30	4.2.1.24	Porphobilinogen synthase (EC 4.2.1.24)	14.0
